unitid,"cipcode",crace15,crace16,awlevel
100858,"18.2401",1,1,7
100858,"18.2401",,1,9
100858,"18.2401",56,35,10
100858,"18.9999",,3,5
100858,"19.0401",,2,5
100858,"19.0499",,4,5
100858,"19.0499",1,,7
100858,"19.0501",1,5,5
100858,"19.0501",,2,7
100858,"19.0503",,9,5
100858,"19.0599",1,1,5
100858,"19.0602",2,13,5
100858,"19.0603",,2,7
100858,"19.0701",2,35,5
100858,"19.0701",1,1,7
100858,"19.0703",1,1,7
100858,"19.0999",,5,5
100858,"23.0101",11,20,5
100858,"23.0101",,3,7
100858,"23.0101",,1,9
100858,"23.0801",1,,9
100858,"23.1001",20,32,5
100858,"23.1001",2,11,7
100858,"26.0101",15,12,5
100858,"26.0201",1,2,5
100858,"26.0201",1,,7
100858,"26.0301",1,,7
100858,"26.0501",10,11,5
100858,"26.0501",3,1,7
100858,"26.0607",3,1,5
100858,"26.0701",2,5,5
100858,"26.0701",3,1,7
100858,"26.0701",1,,9
100858,"26.0702",,1,7
100858,"26.0704",1,,9
100858,"26.0705",,1,7
100858,"26.0706",2,1,7
100858,"26.0706",,1,9
100858,"27.0101",11,8,5
100858,"27.0101",4,3,7
100858,"27.0101",2,,9
100858,"27.0301",26,8,5
100858,"31.0301",9,5,5
100858,"38.0101",3,,5
100858,"38.0201",4,1,5
100858,"39.0501",,1,5
100858,"40.0501",17,10,5
100858,"40.0501",2,2,7
100858,"40.0501",1,,9
100858,"40.0504",1,,7
100858,"40.0505",1,1,7
100858,"40.0599",3,1,5
100858,"40.0601",7,1,5
100858,"40.0601",3,1,7
100858,"40.0703",1,,5
100858,"40.0801",8,2,5
100858,"40.0801",7,1,7
100858,"40.0801",2,,9
100858,"40.0899",5,,5
100858,"41.0101",5,6,5
100858,"42.0101",23,47,5
100858,"42.0101",4,7,7
100858,"42.0101",7,4,9
100858,"42.0201",1,4,7
100858,"42.0201",4,,9
100858,"42.0601",,1,9
100858,"42.0901",1,1,7
100858,"42.0901",1,,9
100858,"43.0102",1,,5
100858,"43.0107",26,4,5
100858,"43.0199",1,10,5
100858,"44.0401",12,10,5
100858,"44.0401",1,,7
100858,"44.0701",,14,5
100858,"44.0799",,12,5
100858,"45.0201",2,3,5
100858,"45.0401",10,12,5
100858,"45.0601",22,3,5
100858,"45.0701",5,2,5
100858,"45.0801",22,8,5
100858,"45.0801",3,4,7
100858,"45.0801",1,1,9
100858,"45.1001",37,18,5
100858,"45.1001",4,,7
100858,"45.1101",1,3,5
100858,"45.1101",,1,7
100858,"50.0402",2,6,5
100858,"50.0403",3,1,5
100858,"50.0404",20,2,5
100858,"50.0501",6,5,5
100858,"50.0799",23,40,5
100858,"50.0903",4,,5
100858,"50.0903",1,1,7
100858,"50.0904",1,,5
100858,"99.0000",1938,1499,5
100858,"99.0000",254,211,7
100858,"99.0000",2,,8
100858,"99.0000",77,36,9
100858,"99.0000",58,36,10
100919,"01.0603",5,3,3
100919,"07.0101",1,5,2
100919,"07.0101",3,12,3
100919,"07.0301",3,2,2
100919,"07.0301",7,8,3
100919,"07.0303",0,28,1
100919,"07.0303",0,5,2
100919,"07.0601",0,8,1
100919,"07.0601",0,5,2
100919,"08.0705",0,1,2
100919,"08.0705",1,1,3
100919,"15.0202",5,3,3
100919,"17.0101",0,20,2
100919,"17.0205",55,18,1
100919,"17.0605",8,62,2
100919,"20.0406",3,2,2
100919,"46.0201",6,0,3
100919,"46.0401",5,0,1
100919,"46.0401",11,0,2
100919,"47.0105",5,0,2
100919,"47.0105",23,2,3
100919,"47.0106",12,0,2
100919,"47.0299",47,1,2
100919,"47.0401",2,0,2
100919,"47.0604",7,1,2
100919,"47.0604",14,0,3
100919,"47.0605",8,1,2
100919,"48.0201",10,2,2
100919,"48.0203",6,5,2
100919,"48.0303",1,3,2
100919,"48.0503",2,1,2
100919,"48.0503",3,0,3
100919,"48.0508",9,0,2
100919,"99.0000",60,54,1
100919,"99.0000",135,116,2
100919,"99.0000",67,29,3
100928,"95.0000",5,1,5
100928,"99.0000",5,1,5
100937,"06.0201",18,9,5
100937,"06.0401",28,18,5
100937,"06.0401",1,0,7
100937,"06.0601",0,5,5
100937,"06.0901",0,2,5
100937,"06.0901",1,1,7
100937,"06.9999",9,11,5
100937,"06.9999",8,8,7
100937,"11.0101",4,4,5
100937,"13.1202",0,11,5
100937,"13.1204",0,7,5
100937,"13.9999",1,7,5
100937,"13.9999",0,1,7
100937,"16.0501",1,0,5
100937,"18.1101",0,13,5
100937,"23.0101",7,6,5
100937,"26.0101",12,5,5
100937,"27.0101",6,5,5
100937,"30.9999",13,16,5
100937,"38.0201",3,1,5
100937,"40.0501",6,2,5
100937,"40.0801",2,0,5
100937,"42.0101",4,8,5
100937,"45.0601",12,0,5
100937,"45.0801",6,1,5
100937,"45.1001",7,3,5
100937,"45.1101",0,5,5
100937,"45.9999",0,1,5
100937,"50.0501",1,1,5
100937,"50.0901",8,2,5
100937,"50.9999",2,8,5
100937,"99.0000",150,151,5
100937,"99.0000",10,10,7
100964,"06.0101",3,6,3
100964,"06.0201",7,3,3
100964,"06.1399",1,1,3
100964,"07.0601",,5,3
100964,"11.0101",1,2,3
100964,"11.0301",1,,3
100964,"14.0101",1,,3
100964,"17.0209",1,1,3
100964,"17.0506",,1,3
100964,"20.0404",,1,3
100964,"24.0101",9,14,3
100964,"99.0000",24,34,3
100973,"07.0606",0,25,2
100973,"12.0402",2,12,2
100973,"20.0303",0,8,2
100973,"46.0101",6,0,2
100973,"46.0201",4,1,2
100973,"46.0302",3,1,4
100973,"46.0501",1,0,2
100973,"47.0101",3,0,4
100973,"47.0301",1,5,2
100973,"47.0603",2,0,4
100973,"47.0606",3,0,2
100973,"48.0201",1,7,2
100973,"48.0303",2,5,4
100973,"99.0000",18,58,2
100973,"99.0000",10,6,4
100991,"07.0101",,7,2
100991,"07.0601",1,11,3
100991,"07.0701",,11,2
100991,"12.0402",9,11,2
100991,"20.0305",1,13,2
100991,"20.0401",5,15,2
100991,"46.0101",6,1,2
100991,"46.0501",2,,2
100991,"47.0101",1,1,2
100991,"47.0603",4,1,2
100991,"48.0508",10,1,2
100991,"99.0000",38,61,2
100991,"99.0000",1,11,3
101028,"06.0101",1,3,3
101028,"06.0201",1,1,3
101028,"06.0301",1,5,3
101028,"06.0401",4,4,3
101028,"07.0301",,5,3
101028,"07.0601",,6,3
101028,"13.0101",1,1,3
101028,"13.1202",,1,3
101028,"14.0101",5,2,3
101028,"17.0605",1,8,3
101028,"18.1199",1,23,3
101028,"24.0101",7,17,3
101028,"43.0101",6,1,3
101028,"99.0000",28,77,3
101037,"07.0101",,3,2
101037,"07.0701",,11,2
101037,"11.0101",1,4,2
101037,"12.0403",,14,2
101037,"17.0404",,22,2
101037,"17.0605",1,11,2
101037,"46.0102",3,0,2
101037,"46.0302",5,0,2
101037,"46.0503",1,0,2
101037,"47.0101",1,0,2
101037,"47.0101",0,1,3
101037,"47.0105",3,0,3
101037,"47.0603",3,0,2
101037,"47.0604",4,0,2
101037,"47.0605",2,0,2
101037,"48.0101",1,0,3
101037,"48.0508",4,0,2
101037,"48.0701",2,1,2
101037,"48.0701",1,0,3
101037,"99.0000",27,66,2
101037,"99.0000",5,1,3
101073,"24.0101",12,51,3
101073,"99.0000",12,51,3
101107,"07.0101",0,4,3
101107,"07.0301",4,14,3
101107,"07.0702",0,14,3
101107,"12.0402",2,9,2
101107,"12.0403",3,21,2
101107,"17.0605",2,24,2
101107,"46.0302",2,0,4
101107,"47.0103",,1,3
101107,"47.0103",6,0,4
101107,"47.0105",2,0,3
101107,"47.0105",2,0,4
101107,"47.0203",3,0,4
101107,"47.0603",3,0,4
101107,"47.0604",2,3,4
101107,"47.0605",2,1,4
101107,"47.0606",2,0,2
101107,"48.0101",1,1,3
101107,"48.0303",1,2,4
101107,"48.0508",2,0,2
101107,"48.0703",4,0,2
101107,"99.0000",15,54,2
101107,"99.0000",7,34,3
101107,"99.0000",21,6,4
101116,"06.0201",0,10,2
101116,"06.0201",0,3,3
101116,"06.1401",3,3,3
101116,"07.0401",0,2,3
101116,"07.0604",0,14,2
101116,"07.0605",0,2,2
101116,"07.0607",0,3,2
101116,"07.0702",0,3,2
101116,"11.0101",2,3,2
101116,"11.0101",2,10,3
101116,"17.0503",0,7,2
101116,"17.0503",1,7,3
101116,"17.0602",3,21,1
101116,"99.0000",3,21,1
101116,"99.0000",2,42,2
101116,"99.0000",6,25,3
101125,"17.0209",2,8,4
101125,"99.0000",2,8,4
101143,"06.1701",1,,3
101143,"07.0101",1,,2
101143,"07.0101",1,2,3
101143,"07.0604",,3,2
101143,"07.0604",,3,3
101143,"07.0605",,3,2
101143,"07.0605",,4,3
101143,"07.0607",,2,2
101143,"07.0607",,3,3
101143,"07.0801",1,10,2
101143,"07.0801",1,16,3
101143,"10.0199",1,,2
101143,"11.0101",3,5,2
101143,"11.0101",3,9,3
101143,"17.9999",,1,3
101143,"20.0102",,6,2
101143,"20.0102",,4,3
101143,"24.0101",68,110,3
101143,"43.0104",1,1,1
101143,"49.0101",12,,3
101143,"49.0101",12,,4
101143,"99.0000",1,1,1
101143,"99.0000",6,29,2
101143,"99.0000",86,152,3
101143,"99.0000",12,,4
101161,"06.0401",12,12,3
101161,"06.1401",,1,3
101161,"06.1601",2,6,3
101161,"07.0301",3,,3
101161,"07.0601",,8,2
101161,"07.0602",,5,3
101161,"07.0603",,2,2
101161,"07.0604",,1,2
101161,"07.0705",,1,2
101161,"09.0401",2,,3
101161,"11.0101",1,2,3
101161,"13.1202",,15,3
101161,"13.1205",4,4,3
101161,"14.0101",1,,3
101161,"17.0101",,11,2
101161,"18.1101",1,1,3
101161,"22.0102",,1,3
101161,"22.0103",,6,3
101161,"24.0102",6,12,3
101161,"26.0101",1,,3
101161,"43.0107",1,3,3
101161,"99.0000",,23,2
101161,"99.0000",34,68,3
101189,"06.0499",24,44,3
101189,"06.0499",10,16,5
101189,"07.0601",,4,2
101189,"07.0601",,13,3
101189,"07.0604",,3,2
101189,"07.0604",,10,3
101189,"11.0101",1,7,2
101189,"11.0101",12,7,3
101189,"13.1202",2,10,5
101189,"13.1205",,1,5
101189,"13.1314",1,,5
101189,"17.0599",1,4,3
101189,"22.0101",20,8,10
101189,"24.0101",12,17,3
101189,"24.0101",4,4,5
101189,"26.0101",2,2,5
101189,"31.0301",2,2,5
101189,"39.0201",7,0,5
101189,"42.0101",1,1,5
101189,"45.0101",1,1,5
101189,"48.0101",,1,2
101189,"99.0000",1,15,2
101189,"99.0000",49,95,3
101189,"99.0000",30,37,5
101189,"99.0000",20,8,10
101240,"06.0401",40,38,3
101240,"06.2001",1,,3
101240,"06.9999",2,1,3
101240,"07.0605",,4,3
101240,"07.0606",1,5,1
101240,"07.0606",,3,2
101240,"07.0606",,13,3
101240,"07.0701",,5,3
101240,"08.0705",1,,3
101240,"08.9999",,3,2
101240,"09.0801",9,1,3
101240,"09.0801",3,,4
101240,"10.0104",2,2,3
101240,"11.0301",8,7,3
101240,"12.0402",1,7,2
101240,"12.0403",2,11,1
101240,"12.0403",1,9,2
101240,"13.0101",2,,3
101240,"13.1204",3,14,3
101240,"13.1311",1,3,3
101240,"14.0101",10,,3
101240,"15.0201",3,2,3
101240,"15.0302",11,,3
101240,"15.0303",12,,3
101240,"15.0401",2,,3
101240,"15.0401",6,1,4
101240,"17.0206",1,,3
101240,"17.0209",3,12,3
101240,"17.0309",,5,3
101240,"17.0401",1,3,3
101240,"17.0406",,7,3
101240,"17.0605",1,20,2
101240,"17.0815",1,4,3
101240,"18.1101",3,60,3
101240,"23.0101",2,4,3
101240,"24.0101",19,19,3
101240,"26.0101",1,1,3
101240,"27.0101",,1,3
101240,"40.0101",3,2,3
101240,"42.0101",1,3,3
101240,"43.0203",3,1,3
101240,"45.0801",,1,3
101240,"45.1101",1,,3
101240,"46.0101",7,,2
101240,"46.0201",5,,2
101240,"46.0503",9,1,2
101240,"47.0106",2,,2
101240,"47.0106",3,,3
101240,"47.0201",6,,2
101240,"47.0301",4,,3
101240,"47.0302",2,,4
101240,"47.0603",8,,4
101240,"47.0604",1,,2
101240,"47.0604",4,,4
101240,"48.0303",1,1,4
101240,"48.0503",6,1,3
101240,"48.0508",7,1,4
101240,"48.0703",7,1,2
101240,"50.0701",1,,3
101240,"99.0000",3,16,1
101240,"99.0000",40,44,2
101240,"99.0000",160,214,3
101240,"99.0000",31,3,4
101286,"07.0102",1,13,2
101286,"07.0102",0,6,3
101286,"07.0301",2,9,2
101286,"07.0301",2,5,3
101286,"07.0603",0,5,2
101286,"07.0604",0,3,2
101286,"07.0605",0,9,2
101286,"07.0701",0,3,2
101286,"07.0701",0,3,3
101286,"12.0403",0,36,2
101286,"17.0206",3,0,3
101286,"17.0210",5,5,3
101286,"17.0309",1,6,3
101286,"17.0605",1,46,2
101286,"17.9999",0,1,3
101286,"18.1101",9,81,3
101286,"24.0101",47,51,3
101286,"43.0107",2,3,3
101286,"46.0102",10,2,2
101286,"46.0201",4,1,2
101286,"46.0201",1,0,3
101286,"46.0301",5,0,2
101286,"47.0101",4,0,2
101286,"47.0101",12,2,3
101286,"47.0199",2,0,2
101286,"47.0199",1,0,3
101286,"47.0201",6,0,2
101286,"47.0302",3,0,2
101286,"47.0603",5,0,2
101286,"47.0604",5,1,2
101286,"47.0604",1,0,3
101286,"47.0606",6,0,2
101286,"48.0101",6,1,2
101286,"48.0101",4,0,3
101286,"48.0201",1,3,2
101286,"48.0201",1,0,3
101286,"48.0303",1,5,2
101286,"48.0503",2,0,2
101286,"48.0503",2,0,3
101286,"48.0506",3,0,2
101286,"48.0508",2,0,2
101286,"48.0699",3,2,2
101286,"49.0104",1,0,3
101286,"99.0000",72,139,2
101286,"99.0000",92,163,3
101295,"01.0301",1,1,4
101295,"06.0401",10,16,3
101295,"06.0499",8,2,3
101295,"07.0101",1,3,3
101295,"07.0305",4,4,3
101295,"07.0601",,12,3
101295,"12.0403",,31,2
101295,"15.0801",2,,3
101295,"17.0101",,8,2
101295,"17.0309",1,5,3
101295,"17.0406",2,1,3
101295,"17.0506",,16,3
101295,"17.0605",,5,2
101295,"18.1025",1,3,3
101295,"18.1101",11,33,3
101295,"20.0401",1,2,2
101295,"20.0401",,1,3
101295,"22.0103",1,15,3
101295,"24.0101",13,42,3
101295,"43.0107",3,,3
101295,"46.0302",1,,3
101295,"46.0302",9,,4
101295,"47.0105",7,,3
101295,"47.0105",28,3,4
101295,"47.0201",1,,3
101295,"47.0201",8,,4
101295,"47.0604",4,,4
101295,"47.0605",9,,4
101295,"48.0101",1,,3
101295,"48.0101",17,2,4
101295,"48.0303",2,3,4
101295,"48.0503",19,,4
101295,"48.0508",,2,2
101295,"48.0703",3,,2
101295,"50.0999",1,1,3
101295,"99.0000",4,48,2
101295,"99.0000",68,154,3
101295,"99.0000",97,9,4
101301,"06.0499",7,6,3
101301,"07.0101",1,3,3
101301,"07.0101",,20,4
101301,"07.0606",,18,2
101301,"07.0607",,3,3
101301,"07.0607",,13,4
101301,"11.0101",1,3,3
101301,"12.0403",1,28,2
101301,"17.0605",,38,2
101301,"17.9999",1,5,3
101301,"18.1101",1,57,3
101301,"24.0101",6,23,3
101301,"43.0108",1,,3
101301,"43.9999",1,,3
101301,"46.0101",5,,2
101301,"46.0201",1,,4
101301,"46.0302",1,,3
101301,"46.0302",13,,4
101301,"47.0105",7,2,4
101301,"47.0201",8,,4
101301,"47.0603",4,2,4
101301,"47.0604",1,,4
101301,"47.9999",2,,3
101301,"47.9999",4,,4
101301,"48.0105",4,3,3
101301,"48.0105",6,1,4
101301,"48.0503",2,,4
101301,"48.0508",9,,2
101301,"99.0000",15,84,2
101301,"99.0000",26,103,3
101301,"99.0000",46,38,4
101347,"07.0101",4,14,2
101347,"07.0606",,25,2
101347,"11.0101",2,4,1
101347,"11.0101",5,16,2
101347,"12.0403",,17,2
101347,"17.0605",1,23,2
101347,"46.0302",8,,2
101347,"46.0302",18,,3
101347,"47.0103",5,,2
101347,"47.0202",8,,2
101347,"47.0202",1,,3
101347,"47.0303",1,,2
101347,"47.0603",4,,2
101347,"47.0604",10,,2
101347,"47.0605",3,,2
101347,"47.0606",2,,2
101347,"48.0101",1,,1
101347,"48.0101",4,2,3
101347,"48.0503",1,,1
101347,"48.0503",8,,2
101347,"48.0503",3,,3
101347,"48.0505",3,,2
101347,"48.0505",3,,3
101347,"48.0508",4,,1
101347,"48.0508",14,,2
101347,"48.0699",,1,1
101347,"48.0699",4,2,2
101347,"48.0703",1,,2
101347,"99.0000",8,5,1
101347,"99.0000",81,97,2
101347,"99.0000",29,2,3
101383,"07.0101",0,11,2
101383,"07.0101",,3,3
101383,"07.0301",24,23,1
101383,"07.0301",,4,2
101383,"07.0301",3,3,3
101383,"07.0601",2,19,1
101383,"07.0601",,6,2
101383,"07.0601",,6,3
101383,"07.0701",,4,2
101383,"12.0403",0,33,2
101383,"17.0605",1,26,2
101383,"20.0301",0,27,1
101383,"20.0301",0,14,2
101383,"46.0101",3,0,2
101383,"46.0201",4,0,2
101383,"46.0302",10,0,2
101383,"46.0302",2,0,3
101383,"47.0105",33,0,1
101383,"47.0105",3,0,3
101383,"47.0201",4,0,4
101383,"47.0303",5,0,3
101383,"47.0603",1,0,4
101383,"47.0604",5,0,4
101383,"48.0508",8,2,1
101383,"48.0508",17,0,2
101383,"99.0000",67,71,1
101383,"99.0000",35,98,2
101383,"99.0000",13,12,3
101383,"99.0000",10,0,4
101435,"06.0101",2,3,5
101435,"06.0201",3,6,5
101435,"06.0301",3,2,5
101435,"06.0499",1,,3
101435,"06.0499",4,2,5
101435,"06.0501",1,,5
101435,"06.1303",,1,5
101435,"06.1401",8,3,5
101435,"11.0101",5,3,5
101435,"13.1202",,7,5
101435,"13.1204",,1,5
101435,"13.1311",1,,5
101435,"13.1314",10,3,5
101435,"13.1399",,2,5
101435,"18.1801",1,,5
101435,"22.0199",,4,2
101435,"22.0199",,1,3
101435,"23.0101",2,5,5
101435,"24.0102",1,2,3
101435,"24.0102",,1,5
101435,"26.0101",,2,5
101435,"27.0101",3,3,5
101435,"38.0201",1,,5
101435,"38.9999",2,,5
101435,"39.0401",,1,5
101435,"39.0501",,2,5
101435,"40.0501",2,4,5
101435,"41.9999",1,1,3
101435,"42.0101",1,5,5
101435,"44.0701",1,5,5
101435,"45.0801",8,4,5
101435,"50.0701",3,2,5
101435,"50.0903",1,1,5
101435,"50.9999",1,3,5
101435,"99.0000",,4,2
101435,"99.0000",3,4,3
101435,"99.0000",63,71,5
101444,"17.0209",,4,4
101444,"99.0000",,4,4
101453,"38.0201",,2,3
101453,"39.0201",22,2,5
101453,"99.0000",,2,3
101453,"99.0000",22,2,5
101462,"07.0101",0,6,1
101462,"07.0101",0,1,2
101462,"07.0101",1,2,3
101462,"07.0301",0,1,1
101462,"07.0301",4,2,2
101462,"07.0606",0,7,3
101462,"07.0701",0,15,1
101462,"07.0701",0,5,2
101462,"12.0403",2,18,2
101462,"15.0302",3,0,4
101462,"15.0303",2,0,2
101462,"15.0303",12,4,3
101462,"17.0605",42,6,2
101462,"46.0201",5,0,2
101462,"47.0201",11,0,4
101462,"47.0604",7,0,1
101462,"47.0604",3,0,4
101462,"47.0606",1,0,2
101462,"48.0101",5,2,1
101462,"48.0101",0,1,2
101462,"48.0101",1,5,3
101462,"48.0201",1,0,3
101462,"48.0503",17,0,1
101462,"48.0503",4,0,2
101462,"48.0503",1,0,3
101462,"48.0508",6,,1
101462,"48.0508",1,,2
101462,"99.0000",35,24,1
101462,"99.0000",61,33,2
101462,"99.0000",16,18,3
101462,"99.0000",17,0,4
101471,"01.0601",9,0,1
101471,"01.0601",1,0,2
101471,"07.0702",4,11,1
101471,"07.0702",4,1,2
101471,"08.0503",0,9,1
101471,"08.0503",0,9,2
101471,"12.0402",3,0,1
101471,"12.0402",13,0,2
101471,"12.0403",0,24,1
101471,"12.0403",5,0,2
101471,"20.0303",0,6,1
101471,"20.0303",0,3,2
101471,"20.0401",4,15,1
101471,"20.0401",2,0,2
101471,"46.0102",7,0,1
101471,"46.0102",8,0,2
101471,"46.0201",4,0,1
101471,"46.0302",6,0,2
101471,"46.0503",7,0,1
101471,"46.0503",2,0,2
101471,"47.0102",0,9,1
101471,"47.0103",2,6,2
101471,"47.0603",8,0,2
101471,"47.0604",6,0,2
101471,"47.0605",1,0,2
101471,"48.0203",5,0,1
101471,"48.0203",7,0,2
101471,"48.0303",8,0,1
101471,"48.0303",6,0,2
101471,"48.0508",15,0,2
101471,"48.0703",1,0,1
101471,"48.0703",2,0,2
101471,"48.0799",3,0,1
101471,"48.0799",2,0,2
101471,"49.0299",3,0,1
101471,"49.0299",4,0,2
101471,"99.0000",58,74,1
101471,"99.0000",94,19,2
101480,"06.0201",24,32,5
101480,"06.0301",26,13,5
101480,"06.0401",56,30,5
101480,"06.0401",21,8,7
101480,"06.1201",18,13,5
101480,"06.1401",63,45,5
101480,"07.0601",1,17,5
101480,"09.0101",7,19,5
101480,"11.0101",19,4,5
101480,"13.0401",3,0,7
101480,"13.0401",6,5,8
101480,"13.0501",1,5,7
101480,"13.0501",0,1,8
101480,"13.1003",0,2,5
101480,"13.1005",1,1,5
101480,"13.1099",0,12,5
101480,"13.1099",4,10,7
101480,"13.1099",1,16,8
101480,"13.1101",8,14,7
101480,"13.1202",3,105,5
101480,"13.1202",2,21,7
101480,"13.1202",0,5,8
101480,"13.1203",0,1,8
101480,"13.1204",0,22,5
101480,"13.1204",0,16,7
101480,"13.1204",0,4,8
101480,"13.1303",0,1,7
101480,"13.1305",1,12,5
101480,"13.1305",0,1,7
101480,"13.1307",1,2,5
101480,"13.1314",10,15,5
101480,"13.1314",12,6,7
101480,"13.1314",3,3,8
101480,"13.1316",2,5,5
101480,"13.1316",2,0,7
101480,"13.1316",2,0,8
101480,"13.1317",3,5,5
101480,"13.1317",1,3,7
101480,"15.9999",19,12,5
101480,"18.1101",0,17,5
101480,"19.0101",0,6,5
101480,"19.0503",0,13,5
101480,"19.0901",0,8,5
101480,"20.0401",0,1,5
101480,"23.0101",5,8,5
101480,"23.0101",1,5,7
101480,"23.0101",0,2,8
101480,"24.0102",3,1,5
101480,"24.0102",0,1,7
101480,"26.0101",17,17,5
101480,"26.0101",3,2,7
101480,"26.0101",1,0,8
101480,"27.0101",13,15,5
101480,"27.0101",1,2,7
101480,"31.9999",8,4,5
101480,"40.0501",2,0,5
101480,"42.0101",8,13,5
101480,"42.0101",7,7,7
101480,"42.0601",1,2,7
101480,"43.0102",6,9,5
101480,"43.0104",9,3,7
101480,"43.0106",16,16,5
101480,"43.0107",18,9,5
101480,"44.0701",0,15,5
101480,"45.0601",2,0,5
101480,"45.0601",4,0,7
101480,"45.0701",8,2,5
101480,"45.0801",3,10,5
101480,"45.0801",2,0,7
101480,"45.0801",0,1,8
101480,"45.1001",12,8,5
101480,"45.1001",8,3,7
101480,"45.1101",7,13,5
101480,"50.0701",7,6,5
101480,"50.0901",15,5,5
101480,"50.0901",2,2,7
101480,"99.0000",404,562,5
101480,"99.0000",92,112,7
101480,"99.0000",13,38,8
101499,"07.0604",0,1,3
101499,"07.0605",0,1,3
101499,"07.0606",0,6,3
101499,"18.1199",1,32,3
101499,"24.0101",40,61,3
101499,"43.0104",4,4,3
101499,"99.0000",45,105,3
101505,"01.0199",3,3,3
101505,"06.0401",7,6,3
101505,"06.0499",18,22,3
101505,"06.0799",0,1,3
101505,"06.1701",1,0,2
101505,"06.9999",3,6,3
101505,"07.0102",0,9,3
101505,"07.0201",1,0,3
101505,"07.0601",1,10,3
101505,"07.0606",0,1,3
101505,"07.0607",0,1,2
101505,"07.0701",0,1,3
101505,"07.0801",0,6,2
101505,"08.0705",0,2,3
101505,"08.0708",2,2,3
101505,"08.1101",1,0,3
101505,"09.0601",1,0,3
101505,"10.0104",0,1,3
101505,"11.0201",6,1,3
101505,"12.0301",13,2,3
101505,"14.0101",2,0,3
101505,"15.0202",2,0,3
101505,"15.0401",3,0,3
101505,"15.0805",1,0,3
101505,"15.1001",4,0,3
101505,"17.0205",4,0,3
101505,"17.0207",0,2,3
101505,"17.0209",2,11,3
101505,"17.0210",0,2,3
101505,"17.0305",0,2,3
101505,"17.0309",0,1,3
101505,"17.0503",0,2,3
101505,"17.0808",0,2,3
101505,"17.0815",3,3,3
101505,"18.1101",3,39,3
101505,"20.0201",0,5,3
101505,"20.0401",2,1,3
101505,"20.0501",0,5,3
101505,"24.0101",18,60,3
101505,"43.0107",10,0,3
101505,"43.0201",8,0,3
101505,"48.0101",3,0,2
101505,"50.0901",1,0,3
101505,"99.0000",4,7,2
101505,"99.0000",119,202,3
101514,"01.0601",1,,2
101514,"01.0601",,1,3
101514,"06.0201",,5,2
101514,"06.0201",14,23,3
101514,"06.0401",45,50,3
101514,"06.1701",1,,3
101514,"06.9999",8,7,3
101514,"07.0401",,15,3
101514,"07.0606",,19,2
101514,"07.0606",,1,3
101514,"08.0705",2,4,3
101514,"10.0104",2,1,3
101514,"11.0101",20,18,3
101514,"12.0402",1,4,2
101514,"12.0403",1,24,2
101514,"13.0101",36,40,3
101514,"13.1202",2,9,3
101514,"13.1205",3,8,3
101514,"13.1305",,2,3
101514,"13.1312",,1,3
101514,"13.1314",1,3,3
101514,"13.1319",3,,3
101514,"15.0202",4,1,3
101514,"15.0202",16,3,4
101514,"15.0302",4,1,3
101514,"15.0302",7,,4
101514,"15.0399",9,2,3
101514,"15.0603",1,,1
101514,"15.0603",6,2,3
101514,"15.9999",2,,1
101514,"15.9999",1,1,3
101514,"17.0101",,5,3
101514,"17.0209",2,2,3
101514,"17.0605",3,18,2
101514,"17.0815",,2,3
101514,"17.9999",,3,3
101514,"18.1101",6,62,3
101514,"22.0103",1,4,3
101514,"27.0101",23,11,3
101514,"29.0101",39,,3
101514,"43.0102",9,4,3
101514,"43.0107",1,,3
101514,"47.0101",2,1,3
101514,"47.0101",8,1,4
101514,"47.0105",4,,4
101514,"47.0202",2,1,3
101514,"47.0202",2,1,4
101514,"47.0603",1,,4
101514,"47.0604",7,,4
101514,"48.0303",2,4,4
101514,"48.0503",16,,4
101514,"48.0508",6,1,2
101514,"48.0703",3,,3
101514,"48.0703",5,,4
101514,"49.9999",1,,1
101514,"49.9999",1,,2
101514,"49.9999",1,1,3
101514,"50.0402",1,3,3
101514,"50.0602",,4,3
101514,"50.0701",,4,3
101514,"99.0000",4,,1
101514,"99.0000",13,71,2
101514,"99.0000",251,297,3
101514,"99.0000",68,9,4
